Title,Year,IMDB ID,Runtime,YouTube Trailer,Rating,Movie Poster,Director,Writers,Cast
Chinese Zodiac,2012,tt1424310,123,bCwG_oP0aEI,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Chinese-Zodiac-Movie-Poster.jpg,Jackie Chan,Frankie Chan,Jackie Chan|Qi Shu
Chimpanzee,2012,tt1222815,0,cb8AeSh1rGs,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Chimpanzee-Movie-Poster.jpg,Alastair Fothergill,Alastair Fothergill,Tim Allen
Children of Men,2006,tt0206634,109,2VT2apoX90o,7.9,https://hydramovies.com/wp-content/uploads/2018/04/Children-of-Men-Movie-Poster.jpg,Alfonso Cuarón,Alfonso Cuarón,Clive Owen|Julianne Moore
Chicken Run,2000,tt0120630,84,jevaUcKLoMY,7,https://hydramovies.com/wp-content/uploads/2018/04/Chicken-Run-Movie-Poster.jpg,Peter Lord,Peter Lord,Julia Sawalha|Mel Gibson
Chicago,2002,tt0299658,113,9EpaMmF9WVU,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Chicago-Movie-Poster.jpg,Rob Marshall,Bill Condon,Catherine Zeta-Jones|Renée Zellweger
Chef,2014,tt2883512,114,FF_rYNupPwg,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Chef-Movie-Poster.jpg,Jon Favreau,Jon Favreau,Jon Favreau|Robert Downey Jr.|Scarlett Johansson
Chasing Mavericks,2012,tt1629757,0,nUP_ZZYLMK0,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Chasing-Mavericks-Movie-Poster.jpg,Michael Apted,Kario Salem,Gerard Butler|Jonny Weston
Chasing Ice,2012,tt1579361,75,HqknAn_3QpI,7.8,https://hydramovies.com/wp-content/uploads/2018/04/Chasing-Ice-Movie-Poster.jpg,Jeff Orlowski,Mark Monroe,James Balog|Louie Psihoyos|Svavar Jónatansson
Charlie Wilson's War,2007,tt0472062,102,G1mnSjjeC2o,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Charlie-Wilsons-War-Movie-Poster.jpg,Mike Nichols,Aaron Sorkin,Julia Roberts|Philip Seymour Hoffman|Tom Hanks
Charlie St. Cloud,2010,tt1438254,0,MzgOvvMi8Lg,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Charlie-St.-Cloud-Movie-Poster.jpg,Burr Steers,Craig Pearce,Kim Basinger|Zac Efron
Charlie Countryman,2013,tt1196948,103,UqnstjzPtfo,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Charlie-Countryman-Movie-Poster.jpg,Fredrik Bond,Matt Drake,Evan Rachel Wood|Mads Mikkelsen|Shia LaBeouf
Charlie and the Chocolate Factory,2005,tt0367594,115,OFVGCUIXJls,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Charlie-and-the-Chocolate-Factory-Movie-Poster.jpg,Tim Burton,Roald Dahl,David Kelly|Freddie Highmore|Johnny Depp
Chappie,2015,tt1823672,120,l6bmTNadhJE,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Chappie-Movie-Poster.jpg,Neill Blomkamp,Neill Blomkamp,Dev Patel|Hugh Jackman|Sharlto Copley
Chaos Theory,2008,tt0460745,87,gch9gsjwgxQ,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Chaos-Theory-Movie-Poster.jpg,Marcos Siega,Daniel Taplitz,Emily Mortimer|Ryan Reynolds|Stuart Townsend
Chaos,2005,tt0402910,106,IzWbjvuIgAc,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Chaos-Movie-Poster.jpg,Tony Giglio,Tony Giglio,Jason Statham|Ryan Phillippe|Wesley Snipes
Changing Lanes,2002,tt0264472,98,UvIwotyCFuo,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Changing-Lanes-Movie-Poster.jpg,Roger Michell,Chap Taylor,Ben Affleck|Samuel L. Jackson
Changeling,2008,tt0824747,141,TbwSZO4HNDQ,7.8,https://hydramovies.com/wp-content/uploads/2018/04/Changeling-Movie-Poster.jpg,Clint Eastwood,J. Michael Straczynski,Amy Ryan|Angelina Jolie|Colm Feore
Chalet Girl,2011,tt1487118,0,Cr3CRzxIDt8,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Chalet-Girl-Movie-Poster.jpg,Phil Traill,Tom Williams,Bill Nighy|Ed Westwick|Felicity Jones
Chained,2012,tt1989475,94,Uney3BbKyjU,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Chained-Movie-Poster.jpg,Jennifer Lynch,Damian O'Donnell,Eamon Farren|Evan Bird|Vincent D'Onofrio
Cesar Chavez,2014,tt1621046,102,zeo-q-8MOQ4,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Cesar-Chavez-Movie-Poster.jpg,Diego Luna,Keir Pearson,America Ferrera|Michael Peña|Rosario Dawson
Centurion,2010,tt1020558,97,Bni-x_DF11o,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Centurion-Movie-Poster.jpg,Neil Marshall,Neil Marshall,Dominic West|Michael Fassbender|Olga Kurylenko
Cellular,2004,tt0337921,94,bbvgJVTEY3w,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Cellular-Movie-Poster.jpg,and the kidnappers have targeted her husband and child next.,David R. Ellis,Chris Evans|Kim Basinger|Larry Cohen
Cave of Forgotten Dreams,2010,tt1664894,90,qfJfRx2IAYo,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Cave-of-Forgotten-Dreams-Movie-Poster.jpg,Werner Herzog,Werner Herzog,Jean Clottes|Julien Monney|Werner Herzog
Catch Me If You Can,2002,tt0264464,141,e43ZPd2S95c,8.1,https://hydramovies.com/wp-content/uploads/2018/04/Catch-Me-If-You-Can-Movie-Poster.jpg,Steven Spielberg,Jeff Nathanson,Leonardo DiCaprio|Tom Hanks
Cat Shit One,2010,tt2368669,22,9wncS6tO59M,7,https://hydramovies.com/wp-content/uploads/2018/04/Cat-Shit-One-Movie-Poster.jpg,Kazuya Sasahara,Tom Flynn,Will Prescott
Cast Away,2000,tt0162222,143,Vhy4sg4OiH0,7.8,https://hydramovies.com/wp-content/uploads/2018/04/Cast-Away-Movie-Poster.jpg,Robert Zemeckis,William Broyles Jr.,Helen Hunt|Paul Sanchez|Tom Hanks
Casino Royale,2006,tt0381061,144,36mnx8dBbGE,8,https://hydramovies.com/wp-content/uploads/2018/04/Casino-Royale-Movie-Poster.jpg,Martin Campbell,Neal Purvis,Daniel Craig|Eva Green
Casino Jack,2010,tt1194417,108,w1igM1mfzPI,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Casino-Jack-Movie-Poster.jpg,George Hickenlooper,Norman Snider,Barry Pepper|Jon Lovitz|Kevin Spacey
Case 39,2009,tt0795351,109,Ok-5lWGBQr8,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Case-39-Movie-Poster.jpg,Christian Alvart,Ray Wright,Ian McShane|Jodelle Ferland|Renée Zellweger
Cars,2006,tt0317219,117,uxx75HVd-F0,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Cars-Movie-Poster.jpg,John Lasseter,John Lasseter,Bonnie Hunt|Owen Wilson
Cars 2,2011,tt1216475,106,VophA5oity4,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Cars-2-Movie-Poster.jpg,John Lasseter,John Lasseter,Larry the Cable Guy|Owen Wilson
Carnage,2011,tt1692486,80,ZPX6-4Bo7XU,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Carnage-Movie-Poster.jpg,Roman Polanski,Yasmina Reza,Jodie Foster|Kate Winslet
Captain Phillips,2013,tt1535109,134,1Wc1l1DW6IE,7.8,https://hydramovies.com/wp-content/uploads/2018/04/Captain-Phillips-Movie-Poster.jpg,Paul Greengrass,Billy Ray,Barkhad Abdi|Tom Hanks
Captain America: The Winter Soldier,2014,tt1843866,136,7SlILk2WMTI,7.8,https://hydramovies.com/wp-content/uploads/2018/04/Captain-America-The-Winter-Soldier-Movie-Poster.jpg,Anthony Russo,Christopher Markus,Chris Evans|Samuel L. Jackson
Captain America: The First Avenger,2011,tt0458339,124,hEBRkG9SCcs,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Captain-America-The-First-Avenger-Movie-Poster.jpg,Joe Johnston,Christopher Markus,Chris Evans|Hugo Weaving
Capote,2005,tt0379725,114,D_c-vPB1nxc,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Capote-Movie-Poster.jpg,Bennett Miller,Dan Futterman,Catherine Keener|Clifton Collins Jr.|Philip Seymour Hoffman
Candy,2006,tt0424880,108,bdOgiN2HSs0,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Candy-Movie-Poster.jpg,Neil Armfield,Luke Davies,Abbie Cornish|Heath Ledger
Camp X-Ray,2014,tt2994190,117,V602GMSSo0Y,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Camp-X-Ray-Movie-Poster.jpg,Peter Sattler,Peter Sattler,Kristen Stewart|Lane Garrison|Payman Maadi
Calvary,2014,tt2234003,102,LGM5rq_vX4U,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Calvary-Movie-Poster.jpg,John Michael McDonagh,John Michael McDonagh,Brendan Gleeson|Chris O'Dowd|Kelly Reilly
Cake,2014,tt3442006,102,P3IsUOSHlnU,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Cake-Movie-Poster.jpg,Daniel Barnz,Patrick Tobin,Adriana Barraza|Anna Kendrick|Jennifer Aniston
Byzantium,2012,tt1531901,118,MEAGYNhAlSQ,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Byzantium-Movie-Poster.jpg,Neil Jordan,Moira Buffini,Gemma Arterton|Sam Riley|Saoirse Ronan
Burning Man,2011,tt1570559,110,P05zPFsDV1E,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Burning-Man-Movie-Poster.jpg,Jonathan Teplitzky,Jonathan Teplitzky,Bojana Novakovic|Matthew Goode|Rachel Griffiths
Burn After Reading,2008,tt0887883,96,SVCHSiRWjJM,7,https://hydramovies.com/wp-content/uploads/2018/04/Burn-After-Reading-Movie-Poster.jpg,Ethan Coen,Joel Coen,Brad Pitt|Frances McDormand|George Clooney
Burlesque,2010,tt1126591,119,vyML3Kd5wXs,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Burlesque-Movie-Poster.jpg,Steve Antin,Steve Antin,Alan Cumming|Cher|Christina Aguilera
Buried,2010,tt1462758,95,aRQ0oqFBoP4,7,https://hydramovies.com/wp-content/uploads/2018/04/Buried-Movie-Poster.jpg,Rodrigo Cortés,Chris Sparling,José Luis García Pérez|Robert Paterson|Ryan Reynolds
Bruce Almighty,2003,tt0315327,101,fe-luzrqWSk,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Bruce-Almighty-Movie-Poster.jpg,Tom Shadyac,Steve Koren,Jennifer Aniston|Jim Carrey
Brothers,2009,tt0765010,105,0Jvi7OcEQWM,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Brothers-Movie-Poster.jpg,Jim Sheridan,David Benioff,Jake Gyllenhaal|Natalie Portman
Brother,2000,tt0222851,114,NIGH6d5VVi8,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Brother-Movie-Poster.jpg,Takeshi Kitano,Takeshi Kitano,Claude Maki|Omar Epps|Takeshi Kitano
Brooklyn's Finest,2009,tt1210042,132,HUMC8rh6uuE,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Brooklyns-Finest-Movie-Poster.jpg,Antoine Fuqua,Michael C. Martin,Don Cheadle|Ethan Hawke|Richard Gere
Bronson,2008,tt1172570,92,160fZ3Q5uD8,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Bronson-Movie-Poster.jpg,Nicolas Winding Refn,Brock Norman Brock,Kelly Adams|Luing Andrews|Tom Hardy
Broken City,2013,tt1235522,109,Q3HgYu1atOo,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Broken-City-Movie-Poster.jpg,Allen Hughes,Brian Tucker,Catherine Zeta-Jones|Mark Wahlberg|Russell Crowe
Broken,2012,tt1441940,91,U8AmM54kf1M,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Broken-Movie-Poster.jpg,Rufus Norris,Daniel Clay,Charlie Booty|Lily James|Tim Roth
Brokeback Mountain,2005,tt0388795,134,dc7Odty5MuM,7.7,https://hydramovies.com/wp-content/uploads/2018/04/Brokeback-Mountain-Movie-Poster.jpg,Ang Lee,Annie Proulx,Heath Ledger|Jake Gyllenhaal
Bring It On,2000,tt0204946,98,NcW73CYMxaw,6,https://hydramovies.com/wp-content/uploads/2018/04/Bring-It-On-Movie-Poster.jpg,Peyton Reed,Jessica Bendinger,Eliza Dushku|Jesse Bradford|Kirsten Dunst
Bridge to Terabithia,2007,tt0398808,96,D0Se8n8Cmn8,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Bridge-to-Terabithia-Movie-Poster.jpg,Gabor Csupo,Jeff Stockwell,AnnaSophia Robb|Josh Hutcherson
Bridesmaids,2011,tt1478338,125,1UW9Zks5L2A,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Bridesmaids-Movie-Poster.jpg,Paul Feig,Kristen Wiig,Kristen Wiig|Maya Rudolph|Rose Byrne
Brick,2005,tt0393109,110,uM7E0XGiyrc,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Brick-Movie-Poster.jpg,Rian Johnson,Rian Johnson,Emilie de Ravin|Joseph Gordon-Levitt|Lukas Haas
Breathe In,2013,tt1999987,98,qjPReJ2Jy8I,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Breathe-In-Movie-Poster.jpg,Drake Doremus,Drake Doremus,Felicity Jones|Guy Pearce|Mackenzie Davis
Brave,2012,tt1217209,93,6CKcqIahedc,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Brave-Movie-Poster.jpg,Mark Andrews,Brenda Chapman,Billy Connolly|Kelly Macdonald
Brake,2012,tt1990181,92,QPofHkR5K9E,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Brake-Movie-Poster.jpg,Gabe Torres,Timothy Mannion,Chyler Leigh|JR Bourne|Stephen Dorff
Boyhood,2014,tt1065073,165,IiDztHS3Wos,7.9,https://hydramovies.com/wp-content/uploads/2018/04/Boyhood-Movie-Poster.jpg,Richard Linklater,Richard Linklater,Ellar Coltrane|Ethan Hawke|Patricia Arquette
Boychoir,2014,tt3302706,103,lMWl6-mlDD4,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Boychoir-Movie-Poster.jpg,François Girard,Ben Ripley,Dustin Hoffman|Eddie Izzard|Kathy Bates
Boy,2010,tt1560139,87,Qpu0p5ldDS4,7.5,https://hydramovies.com/wp-content/uploads/2018/04/Boy-Movie-Poster.jpg,Taika Waititi,Taika Waititi,James Rolleston|Taika Waititi|Te Aho Eketone-Whitu
Born to Race,2011,tt1781781,99,gnmDRc_ejpo,6.1,https://hydramovies.com/wp-content/uploads/2018/04/Born-to-Race-Movie-Poster.jpg,Alex Ranarivelo,Steve Sarno,John Pyper-Ferguson|Joseph Cross
Born to Be Wild,2011,tt1680059,0,chDeyAHI4ck,7.6,https://hydramovies.com/wp-content/uploads/2018/04/Born-to-Be-Wild-Movie-Poster.jpg,David Lickley,Drew Fellman,Birute Galdikas|Daphne Sheldrick|Morgan Freeman
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,tt0443453,84,WH2CABcffAo,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Borat-Cultural-Learnings-of-America-for-Make-Benefit-Glorious-Nation-of-Kazakhstan-Movie-Poster.jpg,Larry Charles,Sacha Baron Cohen,Ken Davitian|Sacha Baron Cohen
Bolt,2008,tt0397892,96,s2-zHK4O-MQ,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Bolt-Movie-Poster.jpg,Byron Howard,Dan Fogelman,John Travolta|Miley Cyrus|Susie Essman
Body of Lies,2008,tt0758774,128,1ejuhWeqaZA,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Body-of-Lies-Movie-Poster.jpg,Ridley Scott,William Monahan,Leonardo DiCaprio|Mark Strong|Russell Crowe
Blue Valentine,2010,tt1120985,112,3oiY7W7nDeE,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Blue-Valentine-Movie-Poster.jpg,Derek Cianfrance,Derek Cianfrance,Michelle Williams|Ryan Gosling
Blue Ruin,2013,tt2359024,90,qYpuju1NGdA,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Blue-Ruin-Movie-Poster.jpg,Jeremy Saulnier,Jeremy Saulnier,Amy Hargreaves|Devin Ratray|Macon Blair
Blue Jasmine,2013,tt2334873,98,tWLtj4LY5CA,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Blue-Jasmine-Movie-Poster.jpg,Woody Allen,Woody Allen,Alec Baldwin|Cate Blanchett|Peter Sarsgaard
Blow,2001,tt0221027,124,scWkP1GdnuU,7.6,https://hydramovies.com/wp-content/uploads/2018/04/Blow-Movie-Poster.jpg,Ted Demme,Bruce Porter,Johnny Depp|Penélope Cruz
Blood Ties,2013,tt1747958,127,SYBr768Q3mo,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Blood-Ties-Movie-Poster.jpg,Guillaume Canet,Guillaume Canet,Clive Owen|Marion Cotillard
Blood: The Last Vampire,2000,tt0275230,48,Aw3NWowp114,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Blood-The-Last-Vampire-Movie-Poster.jpg,Hiroyuki Kitakubo,Kenji Kamiyama,Joe Romersa|Saemi Nakamura|Yûki Kudô
Blood Diamond,2006,tt0450259,143,yknIZsvQjG4,8,https://hydramovies.com/wp-content/uploads/2018/04/Blood-Diamond-Movie-Poster.jpg,Edward Zwick,Charles Leavitt,Djimon Hounsou|Leonardo DiCaprio
Blood and Bone,2009,tt0346631,93,56UkLQ-Bh34,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Blood-and-Bone-Movie-Poster.jpg,Ben Ramsey,Michael Andrews,Eamonn Walker|Julian Sands|Michael Jai White
Blitz,2011,tt1297919,97,mhO2WJ3MNRI,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Blitz-Movie-Poster.jpg,Elliott Lester,Nathan Parker,Aidan Gillen|Jason Statham|Paddy Considine
Blindness,2008,tt0861689,121,50ipc3Oz44s,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Blindness-Movie-Poster.jpg,Fernando Meirelles,José Saramago,Gael García Bernal|Julianne Moore|Mark Ruffalo
Blended,2014,tt1086772,117,8MuWt2X59fo,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Blended-Movie-Poster.jpg,Frank Coraci,Ivan Menchell,Adam Sandler|Drew Barrymore|Wendi McLendon-Covey
Blades of Glory,2007,tt0445934,0,YFE-6XlAAmE,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Blades-of-Glory-Movie-Poster.jpg,Josh Gordon,Jeff Cox,Jon Heder|Will Ferrell
Blade II,2002,tt0187738,117,vAUB7dcUn8o,6.7,https://hydramovies.com/wp-content/uploads/2018/04/Blade-II-Movie-Poster.jpg,Guillermo del Toro,Marv Wolfman,Kris Kristofferson|Wesley Snipes
Blackthorn,2011,tt1629705,102,5tDoU-FqGU4,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Blackthorn-Movie-Poster.jpg,Mateo Gil,Miguel Barros,Eduardo Noriega|Sam Shepard|Stephen Rea
Black Swan,2010,tt0947798,108,5jaI1XOB-bs,8,https://hydramovies.com/wp-content/uploads/2018/04/Black-Swan-Movie-Poster.jpg,Darren Aronofsky,Mark Heyman,Mila Kunis|Natalie Portman
Black Snake Moan,2006,tt0462200,116,wIoumDCBcuY,7,https://hydramovies.com/wp-content/uploads/2018/04/Black-Snake-Moan-Movie-Poster.jpg,Craig Brewer,Craig Brewer,Christina Ricci|Justin Timberlake|Samuel L. Jackson
Black or White,2014,tt2883434,0,NKjJIpR7C3c,6.6,https://hydramovies.com/wp-content/uploads/2018/04/Black-or-White-Movie-Poster.jpg,Mike Binder,Mike Binder,Gillian Jacobs|Kevin Costner|Octavia Spencer
Black Hawk Down,2001,tt0265086,144,tnV6wM-vd9s,7.7,https://hydramovies.com/wp-content/uploads/2018/04/Black-Hawk-Down-Movie-Poster.jpg,Ridley Scott,Mark Bowden,Ewan McGregor|Josh Hartnett|Tom Sizemore
Black Dynamite,2009,tt1190536,84,MiK655g9apY,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Black-Dynamite-Movie-Poster.jpg,Scott Sanders,Michael Jai White,Arsenio Hall|Michael Jai White
Birdman or,2014,tt2562232,119,uJfLoE6hanc,7.7,https://hydramovies.com/wp-content/uploads/2018/04/Birdman-or-Movie-Poster.jpg,Alejandro G. Iñárritu,Alejandro G. Iñárritu,Michael Keaton|Zach Galifianakis
Bigger Stronger Faster*,2008,tt1151309,105,zY6CDxuremQ,7.6,https://hydramovies.com/wp-content/uploads/2018/04/Bigger-Stronger-Faster-Movie-Poster.jpg,Chris Bell,Chris Bell,Chris Bell|Mike Bell
Big Miracle,2012,tt1430615,107,fwavA7RIVpQ,6.5,https://hydramovies.com/wp-content/uploads/2018/04/Big-Miracle-Movie-Poster.jpg,Ken Kwapis,Jack Amiel,Drew Barrymore|John Krasinski
Big Hero 6,2014,tt2245084,102,bT8qmoCgxZg,7.8,https://hydramovies.com/wp-content/uploads/2018/04/Big-Hero-6-Movie-Poster.jpg,Don Hall,Jordan Roberts,Ryan Potter|Scott Adsit
Big Fish,2003,tt0319061,125,M3YVTgTl-F0,8,https://hydramovies.com/wp-content/uploads/2018/04/Big-Fish-Movie-Poster.jpg,Tim Burton,Daniel Wallace,Albert Finney|Billy Crudup|Ewan McGregor
Big Eyes,2014,tt1126590,106,2xD9uTlh5hI,7,https://hydramovies.com/wp-content/uploads/2018/04/Big-Eyes-Movie-Poster.jpg,Tim Burton,Scott Alexander,Amy Adams|Christoph Waltz|Danny Huston
Terra Mater Big Bugs - Kleine Krabbler ganz groß,2012,tt2236482,0,gSomBO-VPdw,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Terra-Mater-Big-Bugs-Kleine-Krabbler-ganz-groß-Movie-Poster.jpg,Martin Mészáros,Steve Nicholls,Georg Derbuch|Laurenz Mertl|Werner Kurz
Beyond the Lights,2014,tt3125324,116,sfcfZn8nq3w,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Beyond-the-Lights-Movie-Poster.jpg,Gina Prince-Bythewood,Gina Prince-Bythewood,Gugu Mbatha-Raw|Minnie Driver|Nate Parker
Beyond the Edge,2013,tt2468638,90,Md-EHh2mf_w,6.9,https://hydramovies.com/wp-content/uploads/2018/04/Beyond-the-Edge-Movie-Poster.jpg,Leanne Pooley,Matthew Metcalfe,Chad Moffitt|Sonam Sherpa
Bettie Page Reveals All,2012,tt1776086,101,_g82PN4eENU,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Bettie-Page-Reveals-All-Movie-Poster.jpg,Mark Mori,Douglas Miller,Bettie Page|Hugh Hefner|Olivia de Berardinis
Best Man Down,2012,tt1885300,89,eA1lAl9muuQ,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Best-Man-Down-Movie-Poster.jpg,Ted Koland,Ted Koland,Jess Weixler|Justin Long|Tyler Labine
Bernie,2011,tt1704573,99,d8SlvooqgAw,6.8,https://hydramovies.com/wp-content/uploads/2018/04/Bernie-Movie-Poster.jpg,Richard Linklater,Skip Hollandsworth,Jack Black|Shirley MacLaine
Beowulf,2007,tt0442933,115,DaShOr5AeKA,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Beowulf-Movie-Poster.jpg,Robert Zemeckis,Neil Gaiman,Crispin Glover|Ray Winstone
Beneath the Harvest Sky,2013,tt2313896,116,u0ZULpsBR-c,6.2,https://hydramovies.com/wp-content/uploads/2018/04/Beneath-the-Harvest-Sky-Movie-Poster.jpg,Aron Gaudet,Aron Gaudet,Callan McAuliffe|Emory Cohen|Kymberli Bryant
Beneath Hill 60,2010,tt1418646,122,uYOpCJCl5L4,7.1,https://hydramovies.com/wp-content/uploads/2018/04/Beneath-Hill-60-Movie-Poster.jpg,Jeremy Sims,David Roach,Brendan Cowell|Harrison Gilbertson|Steve Le Marquand
Belle,2013,tt2404181,100,9Qx90wdRD2I,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Belle-Movie-Poster.jpg,Amma Asante,Misan Sagay,Emily Watson|Gugu Mbatha-Raw|Matthew Goode
Being Flynn,2012,tt0455323,0,K-CANF3z4LY,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Being-Flynn-Movie-Poster.jpg,Paul Weitz,Paul Weitz,Julianne Moore|Paul Dano|Robert De Niro
Behind the Candelabra,2013,tt1291580,118,IeqViWgc7QE,7,https://hydramovies.com/wp-content/uploads/2018/04/Behind-the-Candelabra-Movie-Poster.jpg,Steven Soderbergh,Richard LaGravenese,Matt Damon|Michael Douglas
Behind Enemy Lines,2001,tt0159273,106,_N1z-Vq3OPw,6.4,https://hydramovies.com/wp-content/uploads/2018/04/Behind-Enemy-Lines-Movie-Poster.jpg,John Moore,Jim Thomas,Gene Hackman|Owen Wilson
Beginners,2010,tt1532503,105,e1zZYMKGw2M,7.2,https://hydramovies.com/wp-content/uploads/2018/04/Beginners-Movie-Poster.jpg,Mike Mills,Mike Mills,Christopher Plummer|Ewan McGregor|Mélanie Laurent
Begin Again,2013,tt1980929,104,0NQC4fzDZz0,7.4,https://hydramovies.com/wp-content/uploads/2018/04/Begin-Again-Movie-Poster.jpg,John Carney,John Carney,Adam Levine|Keira Knightley|Mark Ruffalo
Before Sunset,2004,tt0381681,80,oI3UuneLcyU,8.1,https://hydramovies.com/wp-content/uploads/2018/04/Before-Sunset-Movie-Poster.jpg,Richard Linklater,Richard Linklater,Ethan Hawke|Julie Delpy
Before Night Falls,2000,tt0247196,133,ljcLwaXvwNM,7.3,https://hydramovies.com/wp-content/uploads/2018/04/Before-Night-Falls-Movie-Poster.jpg,Julian Schnabel,Cunningham O'Keefe,Javier Bardem|Johnny Depp
Before Midnight,2013,tt2209418,109,euOJkb0U8vE,7.9,https://hydramovies.com/wp-content/uploads/2018/04/Before-Midnight-Movie-Poster.jpg,Richard Linklater,Richard Linklater,Ethan Hawke|Julie Delpy
Before I Go to Sleep,2014,tt1726592,92,tQdnOYpyBCo,6.3,https://hydramovies.com/wp-content/uploads/2018/04/Before-I-Go-to-Sleep-Movie-Poster.jpg,Rowan Joffe,Rowan Joffe,Colin Firth|Mark Strong|Nicole Kidman
